t [s]	Ux [V]	Uy [V]
35,996002	-1,210757	0,006354
36,006002	-1,227326	0,008906
36,016002	-1,25919	0,006354
36,045985	-1,344585	0,00763
36,055985	-1,349683	0,00763
36,065985	-1,347134	0,010181
36,075985	-1,352232	0,008906
36,085985	-1,352232	0,008906
36,095985	-1,350957	0,008906
36,105985	-1,356055	0,006354
36,115985	-1,354781	0,002526
36,125985	-1,350957	0,005078
36,135985	-1,35733	0,003802
36,151431	-1,353506	0,006354
36,161431	-1,35733	0,006354
36,171431	-1,352232	0,008906
36,181431	-1,350957	0,006354
36,191431	-1,35733	0,003802
36,201431	-1,354781	0,006354
36,211431	-1,35733	0,00763
36,221431	-1,361154	0,006354
36,231431	-1,361154	0,006354
36,241431	-1,362428	0,006354
36,270481	-1,367526	0,006354
36,280481	-1,366252	0,006354
36,290481	-1,363703	0,008906
36,300481	-1,363703	0,010181
36,310481	-1,363703	0,006354
36,320481	-1,370075	0,00763
36,330481	-1,378997	0,006354
36,340481	-1,373899	0,010181
36,350481	-1,375174	0,005078
36,360481	-1,376448	0,002526
36,373181	-1,377723	0,006354
36,383181	-1,375174	0,010181
36,393181	-1,380272	0,006354
36,403181	-1,377723	0,006354
36,413181	-1,37135	0,008906
36,423181	-1,381546	0,006354
36,433181	-1,377723	0,006354
36,443181	-1,381546	0,006354
36,453181	-1,376448	0,006354
36,463181	-1,378997	0,008906
36,476903	-1,378997	0,008906
36,486903	-1,382821	0,006354
36,496903	-1,38537	0,003802
36,506903	-1,381546	0,006354
36,516903	-1,381546	0,008906
36,526903	-1,386645	0,003802
36,536903	-1,381546	0,006354
36,546903	-1,381546	0,010181
36,556903	-1,377723	0,005078
36,566903	-1,381546	0,002526
36,579497	-1,38537	0,003802
36,589497	-1,378997	0,008906
36,599497	-1,382821	0,006354
36,609497	-1,384095	0,002526
36,619497	-1,378997	0,008906
36,629497	-1,38537	0,001251
36,639497	-1,378997	0,008906
36,649497	-1,38537	0,003802
36,659497	-1,38537	0,002526
36,669497	-1,381546	0,006354
36,697599	-1,38537	0,002526
36,707599	-1,38537	0,003802
36,717599	-1,382821	0,006354
36,727599	-1,382821	0,003802
36,737599	-1,384095	0,006354
36,747599	-1,380272	0,006354
36,757599	-1,384095	0,008906
36,767599	-1,38537	0,008906
36,777599	-1,384095	0,010181
36,787599	-1,384095	0,002526
36,810486	-1,384095	0,006354
36,820486	-1,386645	0,006354
36,830486	-1,384095	0,006354
36,840486	-1,381546	0,006354
36,850486	-1,381546	0,006354
36,860486	-1,381546	0,006354
36,870486	-1,382821	0,005078
36,880486	-1,381546	0,006354
36,890486	-1,384095	0,003802
36,900486	-1,384095	0,008906
36,921261	-1,384095	0,006354
36,931261	-1,386645	0,003802
36,941261	-1,382821	0,00763
36,951261	-1,384095	0,003802
36,961261	-1,386645	0,006354
36,971261	-1,380272	0,006354
36,981261	-1,381546	0,008906
36,991261	-1,384095	0,006354
37,001261	-1,382821	0,006354
37,011261	-1,38537	0,003802
37,035385	-1,380272	0,010181
37,045385	-1,384095	0,006354
37,055385	-1,382821	0,006354
37,065385	-1,381546	0,010181
37,075385	-1,386645	0,002526
37,085385	-1,382821	0,010181
37,095385	-1,387919	0,006354
37,105385	-1,384095	0,006354
37,115385	-1,381546	0,002526
37,125385	-1,384095	0,00763
37,155361	-1,384095	0,006354
37,165361	-1,38537	0,006354
37,175361	-1,382821	0,006354
37,185361	-1,382821	0,010181
37,195361	-1,384095	0,006354
37,205361	-1,384095	0,005078
37,215361	-1,384095	0,006354
37,225361	-1,384095	0,008906
37,235361	-1,381546	0,00763
37,245361	-1,387919	0,002526
37,273448	-1,384095	0,006354
37,283448	-1,381546	0,006354
37,293448	-1,386645	0,005078
37,303448	-1,386645	0,006354
37,313448	-1,389194	0,005078
37,323448	-1,384095	0,001251
37,333448	-1,381546	0,005078
37,343448	-1,384095	0,005078
37,353448	-1,382821	0,006354
37,363448	-1,387919	0,006354
37,3858	-1,387919	0,002526
37,3958	-1,384095	0,002526
37,4058	-1,381546	0,008906
37,4158	-1,384095	0,006354
37,4258	-1,384095	0,006354
37,4358	-1,384095	0,006354
37,4458	-1,382821	0,006354
37,4558	-1,387919	0,003802
37,4658	-1,384095	0,006354
37,4758	-1,384095	0,002526
37,499892	-1,384095	0,006354
37,509892	-1,384095	0,006354
37,519892	-1,384095	0,006354
37,529892	-1,384095	0,003802
37,539892	-1,387919	0,002526
37,549892	-1,386645	0,005078
37,559892	-1,38537	0,005078
37,569892	-1,381546	0,00763
37,579892	-1,381546	0,010181
37,589892	-1,381546	0,010181
