T [s]	Ux [V]	Uy [V]
63,988166	2,863966	0,006354
63,998166	2,800238	0,006354
64,015183	2,684255	0,003802
64,025183	2,616704	0,006354
64,035183	2,552976	0,006354
64,045183	2,4867	0,008906
64,055183	2,415326	0,005078
64,065183	2,347775	0,006354
64,075183	2,273851	0,005078
64,085183	2,196104	0,00763
64,095183	2,118356	0,002526
64,105183	2,039335	0,003802
64,127519	1,872369	0,006354
64,137519	1,800994	0,002526
64,147519	1,735993	0,010181
64,157519	1,674814	0,008906
64,167519	1,607264	0,006354
64,177519	1,552458	0,006354
64,187519	1,488731	0,006354
64,197519	1,428827	0,005078
64,207519	1,3651	0,008906
64,217519	1,302647	0,00763
64,241247	1,185389	0,002526
64,251247	1,135682	0,008906
64,261247	1,075778	0,002526
64,271247	1,024796	0,006354
64,281247	0,963618	0,008906
64,291247	0,897341	0,006354
64,301247	0,833614	0,006354
64,311247	0,772436	0,002526
64,321247	0,708709	0,002526
64,331247	0,65008	0,006354
64,361008	0,494585	0,008906
64,371008	0,43978	0,008906
64,381008	0,387523	0,008906
64,391008	0,332718	0,008906
64,401008	0,267716	0,006354
64,411008	0,211636	0,006354
64,421008	0,147909	0,008906
64,431008	0,090554	0,002526
64,441008	0,040847	0,006354
64,451008	-0,01141	0,008906
64,470633	-0,108275	0,002526
64,480633	-0,152884	0,008906
64,490633	-0,196219	0,006354
64,500633	-0,239553	0,006354
64,510633	-0,271417	0,006354
64,520633	-0,308379	0,008906
64,530633	-0,340242	0,006354
64,540633	-0,372106	0,006354
64,550633	-0,401421	0,006354
64,560633	-0,425637	0,010181
64,591785	-0,505933	0,008906
64,601785	-0,533973	0,003802
64,611785	-0,555641	0,008906
64,621785	-0,582406	0,003802
64,631785	-0,597701	0,006354
64,641785	-0,618093	0,010181
64,651785	-0,648683	0,003802
64,661785	-0,667801	0,006354
64,671785	-0,695841	0,005078
64,681785	-0,716233	0,006354
64,705764	-0,786334	0,00763
64,715764	-0,813099	0,005078
64,725764	-0,837315	0,002526
64,735764	-0,85261	0,006354
64,745764	-0,874277	0,006354
64,755764	-0,902317	0,008906
64,765764	-0,923984	0,003802
64,775764	-0,949475	0,002526
64,785764	-0,976241	0,010181
64,795764	-1,005555	0,006354
64,825505	-1,071832	0,010181
64,835505	-1,097323	0,006354
64,845505	-1,115166	0,006354
64,855505	-1,136834	0,006354
64,865505	-1,155952	0,006354
64,875505	-1,173795	0,010181
64,885505	-1,195463	0,005078
64,895505	-1,220954	0,008906
64,905505	-1,243895	0,006354
64,915505	-1,25919	0,00763
64,945369	-1,311446	0,002526
64,955369	-1,324192	0,006354
64,965369	-1,336937	0,006354
64,975369	-1,348408	0,00763
64,985369	-1,344585	0,008906
64,995369	-1,349683	0,010181
65,005369	-1,350957	0,002526
65,015369	-1,349683	0,006354
65,025369	-1,350957	0,008906
65,035369	-1,350957	0,010181
65,05306	-1,349683	0,006354
65,06306	-1,347134	0,00763
65,07306	-1,347134	0,006354
65,08306	-1,348408	0,008906
65,09306	-1,352232	0,00763
65,10306	-1,347134	0,002526
65,11306	-1,347134	0,005078
65,12306	-1,345859	0,006354
65,13306	-1,334388	0,010181
65,14306	-1,326741	0,008906
65,172476	-1,282132	0,006354
65,182476	-1,260465	0,006354
65,192476	-1,214581	0,005078
65,202476	-1,169972	0,006354
65,212476	-1,13301	0,006354
65,222476	-1,094774	0,003802
65,232476	-1,041243	0,008906
65,242476	-1,000457	0,006354
65,252476	-0,945652	0,006354
65,262476	-0,893395	0,003802
65,289382	-0,739175	0,002526
65,299382	-0,679272	0,008906
65,309382	-0,623192	0,006354
65,319382	-0,556915	0,002526
65,329382	-0,493188	0,006354
65,339382	-0,424363	0,002526
65,349382	-0,356812	0,008906
65,359382	-0,29181	0,008906
65,369382	-0,220435	0,006354
65,379382	-0,149061	0,008906
65,410311	0,07271	0,006354
65,420311	0,145359	0,003802
65,430311	0,218009	0,002526
65,440311	0,293207	0,008906
65,450311	0,360758	0,005078
65,460311	0,438505	0,006354
65,470311	0,506056	0,006354
65,480311	0,583803	0,006354
65,490311	0,647531	0,005078
65,500311	0,722729	0,006354
65,522211	0,875674	0,002526
65,532211	0,9445	0,006354
65,542211	1,010776	0,008906
65,552211	1,065582	0,006354
65,562211	1,133132	0,010181
65,572211	1,193036	0,002526
65,582211	1,255489	0,008906
65,592211	1,311569	0,006354
65,602211	1,372747	0,006354
65,612211	1,437749	0,003802
65,626331	1,530791	0,006354
65,636331	1,595793	0,008906
65,646331	1,662069	0,006354
65,656331	1,727071	0,006354
65,666331	1,798445	0,006354
65,676331	1,872369	0,008906
65,686331	1,943744	0,005078
65,696331	2,018942	0,002526
65,706331	2,085218	0,006354
65,716331	2,155318	0,006354
65,731708	2,268753	0,008906
65,741708	2,328656	0,002526
65,751708	2,394933	0,003802
65,761708	2,453562	0,006354
65,771708	2,51474	0,006354
65,781708	2,574644	0,006354
65,791708	2,644744	0,010181
65,801708	2,700824	0,002526
65,811708	2,762002	0,006354
65,821708	2,82318	0,00763
65,844255	2,950635	0,002526
65,854255	3,004166	0,002526
65,864255	3,067893	0,005078
65,874255	3,123973	0,003802
65,884255	3,186426	0,008906
65,894255	3,250153	0,006354
65,904255	3,320253	0,002526
65,914255	3,391628	0,002526
65,924255	3,4681	0,006354
65,934255	3,543299	0,006354
65,963618	3,777815	0,008906
65,973618	3,859386	0,008906
65,983618	3,943506	0,008906
65,993618	4,022528	0,008906
66,003618	4,097726	0,008906
66,013618	4,170375	0,008906
66,023618	4,240475	0,002526
66,033618	4,314399	0,002526
66,043618	4,389597	0,006354
66,053618	4,460972	0,006354
66,076446	4,612642	0,002526
66,086446	4,678919	0,006354
66,096446	4,742646	0,005078
66,106446	4,80255	0,006354
66,116446	4,862453	0,006354
66,126446	4,910886	0,002526
66,136446	4,958044	0,002526
66,146446	5,014124	0,008906
66,156446	5,056184	0,002526
66,166446	5,100794	0,005078
66,195138	5,244817	0,010181
66,205138	5,295799	0,008906
66,215138	5,34933	0,006354
66,225138	5,401586	0,003802
66,235138	5,458941	0,003802
66,245138	5,515021	0,002526
66,255138	5,569826	0,006354
66,265138	5,623357	0,006354
66,275138	5,674339	0,006354
66,285138	5,72787	0,010181
66,308531	5,836206	0,008906
66,318531	5,887188	0,005078
66,328531	5,935621	0,005078
66,338531	5,991701	0,002526
66,348531	6,042683	0,008906
66,358531	6,084743	0,006354
66,368531	6,122979	0,006354
66,378531	6,158667	0,003802
66,388531	6,199452	0,008906
66,398531	6,244061	0,006354
66,427483	6,412301	0,006354
66,437483	6,460734	0,005078
66,447483	6,520638	0,006354
66,457483	6,562698	0,003802
66,467483	6,608581	0,006354
66,477483	6,648092	0,008906
66,487483	6,672309	0,006354
66,497483	6,701623	0,006354
66,507483	6,727114	0,008906
66,517483	6,755154	0,002526
66,533052	6,795939	0,008906
66,543052	6,811234	0,006354
66,553052	6,827803	0,008906
66,563052	6,839274	0,006354
66,573052	6,850745	0,010181
66,583052	6,862216	0,002526
66,593052	6,880059	0,006354
66,603052	6,908099	0,008906
66,613052	6,922119	0,006354
66,623052	6,955258	0,005078
66,646991	6,990945	0,006354
66,656991	6,997318	0,010181
66,666991	7,00369	0,006354
66,676991	7,00369	0,006354
66,686991	7,008789	0,006354
66,696991	7,015161	0,002526
66,706991	7,033005	0,008906
66,716991	7,041927	0,006354
66,726991	7,061045	0,002526
66,736991	7,07634	0,006354
66,764523	7,117125	0,005078
66,774523	7,13242	0,006354
66,784523	7,150263	0,005078
66,794523	7,170656	0,006354
66,804523	7,189774	0,003802
66,814523	7,215265	0,005078
66,824523	7,239481	0,008906
66,834523	7,261149	0,008906
66,844523	7,276443	0,005078
66,854523	7,298111	0,006354
66,883301	7,345269	0,003802
66,893301	7,372034	0,008906
66,903301	7,3988	0,006354
66,913301	7,420467	0,006354
66,923301	7,444683	0,006354
66,933301	7,467625	0,006354
66,943301	7,495665	0,00763
66,953301	7,508411	0,00763
66,963301	7,530078	0,002526
66,973301	7,549196	0,006354
66,987024	7,56704	0,002526
66,997024	7,592531	0,008906
67,007024	7,6091	0,002526
67,017024	7,63714	0,006354
67,027024	7,648611	0,006354
67,037024	7,671552	0,006354
67,047024	7,688122	0,006354
67,057023	7,703416	0,006354
67,067024	7,723809	0,008906
67,077024	7,741652	0,006354
67,090746	7,767143	0,003802
67,100746	7,801556	0,005078
67,110746	7,811752	0,002526
67,120746	7,834694	0,00763
67,130746	7,856362	0,008906
67,140746	7,878029	0,008906
67,150746	7,900971	0,008906
67,160746	7,913716	0,006354
67,170746	7,93156	0,003802
67,180746	7,949403	0,002526
67,194397	7,97362	0,006354
67,204397	7,990189	0,002526
67,214397	8,013131	0,006354
67,224397	8,030974	0,006354
67,234397	8,048818	0,005078
67,244397	8,062838	0,003802
67,254397	8,08578	0,003802
67,264397	8,106173	0,006354
67,274397	8,129114	0,008906
67,284397	8,148233	0,008906
67,313838	8,21196	0,008906
67,323838	8,229803	0,006354
67,333838	8,250196	0,006354
67,343838	8,271863	0,006354
67,353838	8,290982	0,005078
67,363838	8,3101	0,006354
67,373838	8,319022	0,002526
67,383838	8,331767	0,002526
67,393838	8,345787	0,006354
67,403838	8,354709	0,008906
67,434735	8,392945	0,006354
67,444735	8,403142	0,006354
67,454735	8,410789	0,006354
67,464735	8,413338	0,003802
67,474735	8,414613	0,006354
67,484735	8,415887	0,002526
67,494735	8,424809	0,006354
67,504735	8,435005	0,006354
67,514735	8,449025	0,005078
67,524735	8,465594	0,008906
67,542539	8,480889	0,006354
67,552539	8,483438	0,006354
67,562539	8,483438	0,006354
67,572539	8,487262	0,005078
67,582539	8,489811	0,006354
67,592539	8,491085	0,002526
67,602539	8,50638	0,005078
67,612539	8,514027	0,006354
67,622539	8,524224	0,002526
67,632539	8,53442	0,005078
67,659942	8,552264	0,002526
67,669942	8,565009	0,003802
67,679942	8,571382	0,003802
67,689942	8,585402	0,005078
67,699942	8,585402	0,006354
67,709942	8,593049	0,002526
67,719942	8,587951	0,002526
67,729942	8,591774	0,008906
67,739942	8,589225	0,006354
67,749942	8,595598	0,008906
67,77979	8,591774	0,005078
67,78979	8,595598	0,008906
67,79979	8,591774	0,003802
67,80979	8,589225	0,006354
67,81979	8,595598	0,008906
67,82979	8,587951	0,003802
67,83979	8,595598	0,008906
67,84979	8,589225	0,002526
67,85979	8,593049	0,006354
67,86979	8,593049	0,006354
67,883379	8,591774	0,006354
67,893379	8,594324	0,006354
67,903379	8,591774	0,002526
67,913379	8,595598	0,010181
67,923379	8,5905	0,006354
67,933379	8,591774	0,005078
67,943379	8,594324	0,008906
67,953379	8,589225	0,002526
67,963379	8,591774	0,006354
67,973379	8,5905	0,006354
67,987494	8,594324	0,008906
67,997494	8,5905	0,00763
68,007494	8,593049	0,006354
68,017494	8,595598	0,005078
68,027494	8,579029	0,006354
68,037494	8,566284	0,00763
68,047494	8,545891	0,008906
68,057494	8,526773	0,003802
68,067494	8,50638	0,010181
68,077494	8,479614	0,003802
68,106386	8,401867	0,002526
68,116386	8,373827	0,003802
68,126386	8,345787	0,00763
68,136386	8,308825	0,006354
68,146386	8,262942	0,008906
68,156386	8,215783	0,002526
68,166386	8,171174	0,006354
68,176386	8,125291	0,008906
68,186386	8,074309	0,003802
68,196386	8,024602	0,00763
68,227202	7,86146	0,006354
68,237202	7,804105	0,006354
68,247202	7,732731	0,006354
68,257202	7,676651	0,003802
68,267202	7,611649	0,00763
68,277202	7,554294	0,008906
68,287202	7,508411	0,005078
68,297202	7,452331	0,006354
68,307202	7,393701	0,003802
68,317202	7,329974	0,008906
68,340422	7,156636	0,008906
68,350422	7,081438	0,006354
68,360422	7,010063	0,002526
68,370422	6,938689	0,008906
68,380422	6,873687	0,006354
68,390422	6,798489	0,010181
68,400422	6,702898	0,006354
68,410422	6,603483	0,008906
68,420422	6,495147	0,002526
68,430422	6,384261	0,008906
68,459873	6,042683	0,006354
68,469873	5,950916	0,008906
68,479873	5,862972	0,002526
68,489873	5,787774	0,010181
68,499873	5,722772	0,00763
68,509873	5,664143	0,002526
68,519873	5,610612	0,010181
68,529873	5,562179	0,002526
68,539873	5,51757	0,002526
68,549873	5,484432	0,010181
68,565885	5,429626	0,006354
68,575885	5,397763	0,006354
68,585885	5,365899	0,003802
68,595885	5,345506	0,006354
68,605885	5,313643	0,006354
68,615885	5,280504	0,006354
68,625885	5,247366	0,00763
68,635885	5,216777	0,006354
68,645885	5,184914	0,008906
68,655885	5,13903	0,006354
68,673796	5,066381	0,002526
68,683796	5,038341	0,005078
68,693796	5,000104	0,006354
68,703796	4,968241	0,006354
68,713796	4,930004	0,008906
68,723796	4,890493	0,006354
68,733796	4,857355	0,003802
68,743796	4,812746	0,008906
68,753796	4,765588	0,006354
68,763796	4,717155	0,00763
68,787	4,624113	0,006354
68,797	4,585877	0,006354
68,807	4,542542	0,006354
68,817	4,500482	0,008906
68,827	4,45205	0,002526
68,837	4,407441	0,006354
68,847	4,364106	0,008906
68,857	4,31185	0,006354
68,867	4,271064	0,008906
68,877	4,225181	0,008906
68,899292	4,121942	0,010181
68,909292	4,065862	0,002526
68,919292	4,023802	0,006354
68,929292	3,971546	0,008906
68,939292	3,920564	0,006354
68,949292	3,870857	0,006354
68,959292	3,822424	0,003802
68,969292	3,77909	0,008906
68,979292	3,735755	0,008906
68,989292	3,686048	0,003802
69,003666	3,623595	0,006354
69,013666	3,581535	0,008906
69,023666	3,539475	0,002526
69,033666	3,497415	0,006354
69,043666	3,447708	0,006354
69,053666	3,391628	0,002526
69,063666	3,344469	0,006354
69,073666	3,28584	0,006354
69,083666	3,236133	0,008906
69,093666	3,181328	0,008906
69,112031	3,080638	0,010181
69,122031	3,010538	0,006354
69,132031	2,950635	0,002526
69,142031	2,877986	0,005078
69,152031	2,812984	0,006354
69,162031	2,741609	0,010181
69,172031	2,667686	-2,534815E-5
69,182031	2,597586	0,005078
69,192031	2,526211	0,002526
69,202031	2,466307	0,008906
69,231948	2,278949	0,008906
69,241948	2,219045	0,008906
69,251948	2,160416	0,006354
69,261948	2,099238	0,002526
69,271948	2,03806	0,003802
69,281948	1,983255	0,008906
69,291948	1,913154	0,002526
69,301948	1,859624	0,006354
69,311948	1,804818	0,008906
69,321948	1,74364	0,005078
69,345504	1,614911	0,006354
69,355504	1,560105	0,006354
69,365504	1,506574	0,002526
69,375504	1,446671	0,002526
69,385504	1,391865	0,00763
69,395504	1,33706	0,003802
69,405504	1,286078	0,006354
69,415504	1,23892	0,002526
69,425504	1,184114	0,002526
69,435504	1,130583	0,003802
69,456596	1,018423	0,006354
69,466596	0,964892	0,008906
69,476596	0,899891	0,010181
69,486596	0,841261	0,008906
69,496596	0,787731	0,008906
69,506596	0,729101	0,005078
69,516596	0,655178	0,005078
69,526596	0,605471	0,002526
69,536596	0,545567	0,002526
69,546596	0,488212	0,010181
69,570363	0,358209	0,006354
69,580363	0,302129	0,008906
69,590363	0,249872	0,006354
69,600363	0,202714	0,002526
69,610363	0,153007	0,005078
69,620363	0,104574	0,006354
69,630363	0,054867	0,006354
69,640363	0,012807	0,003802
69,650363	-0,027979	0,002526
69,660363	-0,058568	0,006354
69,6883	-0,163081	0,010181
69,6983	-0,198768	0,006354
69,7083	-0,23573	0,003802
69,7183	-0,266319	0,003802
69,7283	-0,295633	0,002526
69,7383	-0,324948	0,010181
69,7483	-0,355537	0,006354
69,7583	-0,381028	0,008906
69,7683	-0,405244	0,005078
69,7783	-0,433284	0,010181
69,801335	-0,493188	0,006354
69,811335	-0,51613	0,010181
69,821335	-0,542895	0,006354
69,831335	-0,567112	0,00763
69,841335	-0,592603	0,003802
69,851335	-0,615544	0,005078
69,861335	-0,637212	0,008906
69,871335	-0,661428	0,010181
69,881335	-0,693292	0,005078
69,891335	-0,71241	0,005078
69,910207	-0,762117	0,006354
69,920207	-0,786334	0,008906
69,930207	-0,81055	0,006354
69,940207	-0,83859	0,00763
69,950207	-0,869179	0,006354
69,960207	-0,892121	0,010181
69,970207	-0,921435	0,008906
69,980207	-0,945652	0,008906
69,990207	-0,972417	0,006354
70,000207	-0,999183	0,008906
70,015639	-1,045066	0,006354
70,025639	-1,073106	0,00763
70,035639	-1,108794	0,008906
70,045639	-1,131735	0,006354
70,055639	-1,163599	0,003802
70,065639	-1,195463	0,00763
70,075639	-1,228601	0,008906
70,085639	-1,265563	0,005078
70,095639	-1,292328	0,006354
70,105639	-1,311446	0,002526
70,121133	-1,345859	0,006354
70,131133	-1,348408	0,002526
70,141133	-1,350957	0,003802
70,151133	-1,35733	0,003802
70,161133	-1,35733	0,006354
70,171133	-1,354781	0,008906
70,181133	-1,354781	0,005078
70,191133	-1,353506	0,006354
70,201133	-1,354781	0,006354
70,211133	-1,353506	0,006354
70,234884	-1,353506	0,006354
70,244884	-1,350957	0,006354
70,254884	-1,354781	0,002526
70,264884	-1,354781	0,006354
70,274884	-1,354781	0,002526
70,284884	-1,353506	0,006354
70,294884	-1,350957	0,002526
70,304884	-1,348408	0,002526
70,314884	-1,342035	0,006354
70,324884	-1,326741	0,008906
70,353842	-1,283406	0,002526
70,363842	-1,260465	0,008906
70,373842	-1,223503	0,005078
70,383842	-1,190365	0,00763
70,393842	-1,158501	0,006354
70,403842	-1,13301	0,006354
70,413842	-1,102421	0,006354
70,423842	-1,06291	0,006354
70,433842	-1,023399	0,008906
70,443842	-0,985163	0,008906
70,466872	-0,879375	0,006354
70,476872	-0,828394	0,008906
70,486872	-0,779961	0,005078
70,496872	-0,725155	0,008906
70,506872	-0,671624	0,005078
70,516872	-0,612995	0,006354
70,526872	-0,545444	0,008906
70,536872	-0,484266	0,008906
70,546872	-0,414166	0,008906
70,556872	-0,351713	0,006354
70,579281	-0,191121	0,010181
70,589281	-0,115922	0,006354
70,599281	-0,043273	0,008906
70,609281	0,034474	0,005078
70,619281	0,108398	0,002526
70,629281	0,187419	0,006354
70,639281	0,262618	0,006354
70,649281	0,351836	0,008906
70,659281	0,430858	0,006354
70,669281	0,514978	0,006354
70,698556	0,763514	0,006354
70,708556	0,842536	0,008906
70,718556	0,924107	0,006354
70,728556	1,005678	0,006354
70,738556	1,083425	0,006354
70,748556	1,157349	0,006354
70,758556	1,240194	0,008906
70,768556	1,315393	0,002526
70,778556	1,390591	0,003802
70,788556	1,467063	0,006354
70,81748	1,679913	0,006354
70,82748	1,750013	0,006354
70,83748	1,831584	0,008906
70,84748	1,906782	0,006354
70,85748	1,988353	0,002526
70,86748	2,062276	0,002526
70,87748	2,133651	0,002526
70,88748	2,203751	0,002526
70,89748	2,271302	0,006354
70,90748	2,345226	0,008906
70,931331	2,504544	0,008906
70,941331	2,572095	0,008906
70,951331	2,64092	0,003802
70,961331	2,705922	0,006354
70,971331	2,768375	0,006354
70,981331	2,833377	0,006354
70,991331	2,889457	0,008906
71,001331	2,94936	0,006354
71,011331	3,006715	0,006354
71,021331	3,065344	0,008906
71,039984	3,177504	0,002526
71,049984	3,250153	0,008906
71,059984	3,312606	0,008906
71,069984	3,385255	0,003802
71,079984	3,460453	0,006354
71,089984	3,534377	0,002526
71,099984	3,613399	0,006354
71,109984	3,688597	0,006354
71,119984	3,76252	0,003802
71,129984	3,830071	0,008906
71,145375	3,935859	0,006354
71,155375	4,008508	0,008906
71,165375	4,069686	0,006354
71,175375	4,141061	0,002526
71,185375	4,216259	0,008906
71,195375	4,282535	0,006354
71,205375	4,35391	0,003802
71,215375	4,425284	0,002526
71,225375	4,486462	0,010181
71,235375	4,547641	0,002526
71,255419	4,675095	0,005078
71,265419	4,740097	0,002526
71,275419	4,806373	0,005078
71,285419	4,879023	0,008906
71,295419	4,940201	0,006354
71,305419	5,002654	0,002526
71,315419	5,060008	0,006354
71,325419	5,126284	0,008906
71,335419	5,182364	0,008906
71,345419	5,240994	0,008906
71,367504	5,374821	0,006354
71,377504	5,437274	0,006354
71,387504	5,494628	0,002526
71,397504	5,554532	0,006354
71,407504	5,613161	0,006354
71,417504	5,667966	0,008906
71,427504	5,712576	0,002526
71,437504	5,763557	0,006354
71,447504	5,81199	0,00763
71,457504	5,861697	0,003802
71,479939	5,978956	0,006354
71,489939	6,031212	0,002526
71,499939	6,083468	0,002526
71,509939	6,130627	0,005078
71,519939	6,179059	0,008906
71,529939	6,221119	0,008906
71,539939	6,267003	0,008906
71,549939	6,307788	0,006354
71,559939	6,35877	0,006354
71,569939	6,405928	0,00763
71,588552	6,496421	0,008906
71,598552	6,546128	0,006354
71,608552	6,592012	0,006354
71,618552	6,636621	0,006354
71,628552	6,693976	0,006354
71,638552	6,73731	0,003802
71,648552	6,783194	0,008906
71,658552	6,831627	0,008906
71,668552	6,872412	0,006354
71,678552	6,909374	0,002526
71,693711	6,973101	0,008906
71,703711	7,010063	0,006354
71,713711	7,049574	0,003802
71,723711	7,092909	0,008906
71,733711	7,127321	0,002526
71,743711	7,17448	0,008906
71,753711	7,211441	0,002526
71,763711	7,254776	0,002526
71,773711	7,295561	0,002526
71,783711	7,336347	0,008906
71,805783	7,428114	0,008906
71,815783	7,467625	0,005078
71,825783	7,504587	0,002526
71,835783	7,547921	0,006354
71,845783	7,586158	0,005078
71,855783	7,632042	0,005078
71,865783	7,663905	0,003802
71,875783	7,691945	0,006354
71,885783	7,731456	0,010181
71,895783	7,759496	0,006354
71,919832	7,813027	0,005078
71,929832	7,846165	0,006354
71,939832	7,858911	0,003802
71,949832	7,884402	0,006354
71,959832	7,907343	0,006354
71,969832	7,921363	0,006354
71,979832	7,946854	0,006354
71,989832	7,963423	0,008906
71,999832	7,978718	0,008906
72,009832	7,996562	0,008906
72,025685	8,01568	0,002526
72,035685	8,037347	0,003802
72,045685	8,059014	0,00763
72,055685	8,07176	0,002526
72,065685	8,090878	0,006354
72,075685	8,106173	0,003802
72,085685	8,126565	0,003802
72,095685	8,144409	0,006354
72,105685	8,1699	0,006354
72,115685	8,191567	0,008906
72,129539	8,21196	0,008906
72,139539	8,223431	0,008906
72,149539	8,238725	0,008906
72,159539	8,25402	0,008906
72,169539	8,269314	0,003802
72,179539	8,278236	0,005078
72,189539	8,297354	0,010181
72,199539	8,308825	0,002526
72,209539	8,322845	0,00763
72,219539	8,335591	0,006354
72,240748	8,367454	0,001251
72,250748	8,396769	0,006354
72,260748	8,415887	0,002526
72,270748	8,437554	0,006354
72,280748	8,46432	0,008906
72,290748	8,479614	0,006354
72,300748	8,494909	0,003802
72,310748	8,516576	0,003802
72,320748	8,533145	0,002526
72,330748	8,553538	0,008906
72,350028	8,577754	0,002526
72,360028	8,591774	0,008906
72,370028	8,595598	0,008906
72,380028	8,589225	0,006354
72,390028	8,595598	0,008906
72,400028	8,591774	0,006354
72,410028	8,5905	0,003802
72,420028	8,595598	0,003802
72,430028	8,591774	0,003802
72,440028	8,591774	0,006354
72,463824	8,595598	0,008906
72,473824	8,5905	0,010181
72,483824	8,595598	0,006354
72,493824	8,5905	0,002526
72,503824	8,593049	0,006354
72,513824	8,5905	0,010181
72,523824	8,591774	0,006354
72,533824	8,594324	0,006354
72,543824	8,593049	0,008906
72,553824	8,591774	0,003802
72,568452	8,585402	0,005078
72,578452	8,572656	0,008906
72,588452	8,540793	0,002526
72,598452	8,510204	0,006354
72,608452	8,47834	0,002526
72,618452	8,447751	0,006354
72,628452	8,412064	0,006354
72,638452	8,375102	0,006354
72,648452	8,333042	0,006354
72,658452	8,287158	0,005078
72,677516	8,203038	0,008906
72,687516	8,15588	0,006354
72,697516	8,106173	0,002526
72,707516	8,052642	0,002526
72,717516	7,997836	0,008906
72,727516	7,930285	0,006354
72,737516	7,853812	0,006354
72,747516	7,779889	0,008906
72,757516	7,694494	0,002526
72,767516	7,633316	0,002526
72,786837	7,493116	0,006354
72,796837	7,421741	0,00763
72,806837	7,365661	0,002526
72,816837	7,298111	0,00763
72,826837	7,239481	0,008906
72,836837	7,177029	0,006354
72,846837	7,119674	0,010181
72,856837	7,057221	0,003802
72,866837	6,997318	0,00763
72,876837	6,945061	0,002526
72,903886	6,813783	0,002526
72,913886	6,767899	0,008906
72,923886	6,725839	0,002526
72,933886	6,683779	0,006354
72,943886	6,644269	0,006354
72,953886	6,607307	0,008906
72,963886	6,566521	0,006354
72,973886	6,524461	0,002526
72,983886	6,478578	0,006354
72,993886	6,436518	0,006354
73,016904	6,340927	0,006354
73,026904	6,300141	0,008906
73,036904	6,256807	0,008906
73,046904	6,207099	0,006354
73,056904	6,170137	0,006354
73,066904	6,122979	0,008906
73,076904	6,082194	0,008906
73,086904	6,031212	0,003802
73,096904	5,986603	0,005078
73,106904	5,943268	0,006354
73,12379	5,874443	0,008906
73,13379	5,82601	0,006354
73,14379	5,78395	0,006354
73,15379	5,740616	0,006354
73,16379	5,692183	0,002526
73,17379	5,648848	0,006354
73,18379	5,602965	0,008906
73,19379	5,550708	0,003802
73,20379	5,492079	0,005078
73,21379	5,443646	0,008906
73,233897	5,339134	0,006354
73,243897	5,289426	0,006354
73,253897	5,23717	0,002526
73,263897	5,19511	0,008906
73,273897	5,137755	0,002526
73,283897	5,077852	0,006354
73,293897	5,020497	0,006354
73,303897	4,972064	0,008906
73,313897	4,91471	0,002526
73,323897	4,870101	0,003802
73,354564	4,733724	0,008906
73,364564	4,673821	0,002526
73,374564	4,629212	0,00763
73,384564	4,570582	0,006354
73,394564	4,519601	0,005078
73,404564	4,472442	0,006354
73,414564	4,426559	0,006354
73,424564	4,375577	0,008906
73,434564	4,315673	0,002526
73,444564	4,264691	0,006354
73,467281	4,102824	0,006354
73,477281	4,04547	0,002526
73,487281	3,993213	0,010181
73,497281	3,948604	0,006354
73,507281	3,903995	0,005078
73,517281	3,858111	0,006354
73,527281	3,816051	0,006354
73,537281	3,768893	0,002526
73,547281	3,725559	0,006354
73,557281	3,665655	0,003802
73,576933	3,577711	0,006354
73,586933	3,533102	0,006354
73,596933	3,497415	0,008906
73,606933	3,463002	0,002526
73,616933	3,436237	0,006354
73,626933	3,399275	0,002526
73,636933	3,36996	0,008906
73,646933	3,329175	0,002526
73,656933	3,297311	0,006354
73,666933	3,260349	0,006354
73,688266	3,174955	0,006354
73,698266	3,134169	0,001251
73,708266	3,094658	0,006354
73,718266	3,053873	0,00763
73,728266	3,013088	0,006354
73,738266	2,972302	0,008906
73,748266	2,916222	0,006354
73,758266	2,86524	0,006354
73,768266	2,816807	0,005078
73,778266	2,772198	0,008906
73,795414	2,697	0,008906
73,805414	2,644744	0,006354
73,815414	2,592487	0,006354
73,825414	2,547878	0,003802
73,835414	2,495622	0,00763
73,845414	2,439542	0,003802
73,855414	2,38856	0,008906
73,865414	2,336304	0,010181
73,875414	2,278949	0,006354
73,885414	2,227967	0,005078
73,90199	2,143847	0,008906
73,91199	2,090316	0,006354
73,92199	2,041884	0,006354
73,93199	1,990902	0,006354
73,94199	1,936096	0,008906
73,95199	1,878742	0,006354
73,96199	1,818838	0,006354
73,97199	1,769131	0,002526
73,98199	1,720698	0,006354
73,99199	1,67354	0,008906
74,010062	1,581773	0,002526
74,020062	1,537163	0,002526
74,030062	1,497653	0,003802
74,040062	1,453043	0,008906
74,050062	1,400787	0,002526
74,060062	1,352354	0,006354
74,070062	1,300098	0,006354
74,080062	1,250391	0,008906
74,090062	1,200683	0,006354
74,100062	1,142054	0,002526
74,113906	1,064307	0,00763
74,123906	1,003129	0,006354
74,133906	0,952147	0,006354
74,143906	0,889694	0,005078
74,153906	0,839987	0,006354
74,163906	0,792829	0,003802
74,173906	0,74822	0,005078
74,183906	0,689591	0,006354
74,193906	0,642432	0,003802
74,203906	0,596549	0,006354
74,227559	0,484389	0,006354
74,237559	0,435956	0,010181
74,247559	0,386249	0,006354
74,257559	0,336541	0,001251
74,267559	0,29958	0,010181
74,277559	0,251147	0,006354
74,287559	0,203989	0,006354
74,297559	0,158105	0,005078
74,307559	0,109672	0,006354
